"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"1109",1109,109,10,-1,1,0,0.44165271690581,0.6,1,50,50,54493.12,0.324,59390001.32
"1110",1110,110,10,-1,1,0,0.547258966509253,0.6,1,50,50,46505.45,0.274,43255143.29
"1111",1111,111,10,-1,1,0,0.646789253503084,0.6,1,50,50,45065.76,0.2561,40618458.24
"1112",1112,112,10,-1,1,0,0.451350333634764,0.6,1,50,50,51718.29,0.3617,53495633.94
"1113",1113,113,10,-1,1,0,0.466869973577559,0.6,1,50,50,59756.68,0.3697,71417215.67
"1114",1114,114,10,-1,1,0,0.628419422963634,0.6,1,50,50,51331.9,0.2966,52699286.62
"1115",1115,115,10,-1,1,0,0.621306004398502,0.6,1,50,50,40572.56,0.2614,32922656.14
"1116",1116,116,10,-1,1,0,0.472729141544551,0.6,1,50,50,63020.83,0.3614,79432496.66
"1117",1117,117,10,-1,1,0,0.623321759141982,0.6,1,50,50,45011.82,0.2814,40521279.73
"1118",1118,118,10,-1,1,0,0.493404099531472,0.6,1,50,50,51397.94,0.354,52834974.97
"1119",1119,119,10,-1,1,0,0.60938744568266,0.6,1,50,50,41528.92,0.2627,34493024.83
"1120",1120,120,10,-1,1,0,0.565360616520047,0.6,1,50,50,44084.57,0.3093,38868987.31
"1121",1121,121,10,-1,1,0,0.445502871763892,0.6,1,50,50,62864.93,0.3772,79039993.12
"1122",1122,122,10,-1,1,0,0.480620237626135,0.6,1,50,50,64201.59,0.356,82436876.8
"1123",1123,123,10,-1,1,0,0.617626827722415,0.6,1,50,50,42705.51,0.2617,36475216.13
"1124",1124,124,10,-1,1,0,0.573776008328423,0.6,1,50,50,41445.04,0.2736,34353827.95
"1125",1125,125,10,-1,1,0,0.694041616423056,0.6,1,50,50,35314.25,0.1991,24941924.18
"1126",1126,126,10,-1,1,0,0.579725508065894,0.6,1,50,50,55446.6,0.2773,61486517.87
"1127",1127,127,10,-1,1,0,0.478139973105863,0.6,1,50,50,52059.4,0.2802,54203627.91
"1128",1128,128,10,-1,1,0,0.481528259743936,0.6,1,50,50,63052.94,0.3414,79513472.02
"1129",1129,129,10,-1,1,0,0.473228936479427,0.6,1,50,50,52419.87,0.3353,54956849.2
"1130",1130,130,10,-1,1,0,0.571449315990321,0.6,1,50,50,48948.07,0.2839,47918278.2
"1131",1131,131,10,-1,1,0,0.508566592866555,0.6,1,50,50,48959.47,0.2982,47940600.22
"1132",1132,132,10,-1,1,0,0.627511910605244,0.6,1,50,50,44390,0.2952,39409448.86
"1133",1133,133,10,-1,1,0,0.606884009041823,0.6,1,50,50,49808.55,0.3101,49617840.62
"1134",1134,134,10,-1,1,0,0.472781247855164,0.6,1,50,50,72594.05,0.404,105397915.76
"1135",1135,135,10,-1,1,0,0.499658294231631,0.6,1,50,50,53439.33,0.2905,57115232.09
"1136",1136,136,10,-1,1,0,0.677691617095843,0.6,1,50,50,50423.35,0.2796,50850288.48
"1137",1137,137,10,-1,1,0,0.680798131600022,0.6,1,50,50,39649.91,0.2535,31442306.06
"1138",1138,138,10,-1,1,0,0.481587782292627,0.6,1,50,50,73070.46,0.3747,106785854.72
"1139",1139,139,10,-1,1,0,0.643996377661824,0.6,1,50,50,42102.63,0.2629,35452631.19
"1140",1140,140,10,-1,1,0,0.545827930886298,0.6,1,50,50,57986.27,0.3331,67248145.11
"1141",1141,141,10,-1,1,0,0.42203745583538,0.6,1,50,50,67809.13,0.3611,91961565.23
"1142",1142,142,10,-1,1,0,0.410963909188286,0.6,1,50,50,61399.66,0.3668,75398376.45
"1143",1143,143,10,-1,1,0,0.504864695714787,0.6,1,50,50,59059.45,0.3709,69760365.56
"1144",1144,144,10,-1,1,0,0.538293717731722,0.6,1,50,50,51207.18,0.2968,52443496.22
"1145",1145,145,10,-1,1,0,0.620886761439033,0.6,1,50,50,42004.02,0.225,35286754.8
"1146",1146,146,10,-1,1,0,0.528193401754834,0.6,1,50,50,50078.42,0.3261,50156964.99
"1147",1147,147,10,-1,1,0,0.62743604327552,0.6,1,50,50,36222.23,0.248,26240998.53
"1148",1148,148,10,-1,1,0,0.627640409651212,0.6,1,50,50,44985.19,0.2548,40473340
"1149",1149,149,10,-1,1,0,0.629500963748433,0.6,1,50,50,41961.55,0.274,35215428.88
"1150",1150,150,10,-1,1,0,0.699619276775047,0.6,1,50,50,40772.72,0.2342,33248286.02
"1151",1151,151,10,-1,1,0,0.648464086139575,0.6,1,50,50,42603.09,0.2604,36300463.48
"1152",1152,152,10,-1,1,0,0.412261352920905,0.6,1,50,50,57625.69,0.3425,66414401.64
"1153",1153,153,10,-1,1,0,0.580309211579151,0.6,1,50,50,46016.72,0.309,42350770.97
"1154",1154,154,10,-1,1,0,0.645929680601694,0.6,1,50,50,43962.95,0.2397,38654823.54
"1155",1155,155,10,-1,1,0,0.517409797012806,0.6,1,50,50,54274.73,0.2917,58914920.26
"1156",1156,156,10,-1,1,0,0.603557541663758,0.6,1,50,50,49426.54,0.2833,48859651.11
"1157",1157,157,10,-1,1,0,0.555887968256138,0.6,1,50,50,52435.94,0.3297,54990554.31
"1158",1158,158,10,-1,1,0,0.63240323648788,0.6,1,50,50,46892.62,0.2817,43978359.37
"1159",1159,159,10,-1,1,0,0.682504549412988,0.6,1,50,50,45906.48,0.277,42148090.2
"1160",1160,160,10,-1,1,0,0.443742508022115,0.6,1,50,50,45266.94,0.2901,40981910.5
"1161",1161,161,10,-1,1,0,0.540494593931362,0.6,1,50,50,47195.99,0.3296,44549233.12
"1162",1162,162,10,-1,1,0,0.465041642659344,0.6,1,50,50,53624.67,0.3842,57512111.31
"1163",1163,163,10,-1,1,0,0.578803737810813,0.6,1,50,50,48110.42,0.2416,46292242.54
"1164",1164,164,10,-1,1,0,0.413771843747236,0.6,1,50,50,64896.84,0.3898,84232005.98
"1165",1165,165,10,-1,1,0,0.420156522397883,0.6,1,50,50,69369.15,0.4052,96241571.37
"1166",1166,166,10,-1,1,0,0.592954430170357,0.6,1,50,50,45062.9,0.26,40613306.73
"1167",1167,167,10,-1,1,0,0.645074206171557,0.6,1,50,50,44004.61,0.2695,38728113.89
"1168",1168,168,10,-1,1,0,0.655260763969272,0.6,1,50,50,41494.69,0.2281,34436178.52
"1169",1169,169,10,-1,1,0,0.41487594791688,0.6,1,50,50,75512.37,0.4374,114042374.07
"1170",1170,170,10,-1,1,0,0.458613593806513,0.6,1,50,50,65891.66,0.3461,86834224.74
"1171",1171,171,10,-1,1,0,0.660575398104265,0.6,1,50,50,42852.12,0.2461,36726077.63
"1172",1172,172,10,-1,1,0,0.559120622440241,0.6,1,50,50,51299.89,0.314,52633583.22
"1173",1173,173,10,-1,1,0,0.441837752098218,0.6,1,50,50,70173.05,0.3834,98485140.54
"1174",1174,174,10,-1,1,0,0.692235637665726,0.6,1,50,50,34986.99,0.2084,24481794.95
"1175",1175,175,10,-1,1,0,0.450988740776666,0.6,1,50,50,66438.13,0.39,88280495.51
"1176",1176,176,10,-1,1,0,0.641119954083115,0.6,1,50,50,42227,0.247,35662386.26
"1177",1177,177,10,-1,1,0,0.52807850423269,0.6,1,50,50,44316.37,0.2677,39278805.75
"1178",1178,178,10,-1,1,0,0.633352333144285,0.6,1,50,50,50310.74,0.2913,50623419.5
"1179",1179,179,10,-1,1,0,0.65229676256422,0.6,1,50,50,42204.34,0.2681,35624122.33
"1180",1180,180,10,-1,1,0,0.44045215358492,0.6,1,50,50,60895.69,0.396,74165701.86
"1181",1181,181,10,-1,1,0,0.567465579789132,0.6,1,50,50,40413.3,0.2731,32664698.05
"1182",1182,182,10,-1,1,0,0.616510398173705,0.6,1,50,50,40910.52,0.2376,33473407.11
"1183",1183,183,10,-1,1,0,0.450147700752132,0.6,1,50,50,48328.98,0.2977,46713805.95
"1184",1184,184,10,-1,1,0,0.432085865549743,0.6,1,50,50,45938.35,0.2707,42206647
"1185",1185,185,10,-1,1,0,0.553479170496576,0.6,1,50,50,81543.27,0.4368,132986101.47
"1186",1186,186,10,-1,1,0,0.485404344997369,0.6,1,50,50,50990.01,0.3248,51999620.56
"1187",1187,187,10,-1,1,0,0.510381875536405,0.6,1,50,50,45326.66,0.2948,41090121.45
"1188",1188,188,10,-1,1,0,0.586399679281749,0.6,1,50,50,44379.81,0.2978,39391352.3
"1189",1189,189,10,-1,1,0,0.557411739020608,0.6,1,50,50,43304.55,0.252,37505678.94
"1190",1190,190,10,-1,1,0,0.698245624289848,0.6,1,50,50,40060.03,0.255,32096121.5
"1191",1191,191,10,-1,1,0,0.48048745598644,0.6,1,50,50,54975.39,0.3124,60445869.28
"1192",1192,192,10,-1,1,0,0.617535031074658,0.6,1,50,50,45740.22,0.2577,41843348.78
"1193",1193,193,10,-1,1,0,0.458812807127833,0.6,1,50,50,67582.56,0.3396,91348047.94
"1194",1194,194,10,-1,1,0,0.424440022627823,0.6,1,50,50,50594.89,0.3106,51196853.24
"1195",1195,195,10,-1,1,0,0.620864291093312,0.6,1,50,50,44476.1,0.2546,39562470.55
"1196",1196,196,10,-1,1,0,0.463035495742224,0.6,1,50,50,55495.98,0.2974,61596072.47
"1197",1197,197,10,-1,1,0,0.64311023929622,0.6,1,50,50,47110.25,0.2827,44387519.93
"1198",1198,198,10,-1,1,0,0.519047249993309,0.6,1,50,50,51949.22,0.3141,53974437.41
"1199",1199,199,10,-1,1,0,0.538564634951763,0.6,1,50,50,46111.39,0.2849,42525210.99
"1200",1200,200,10,-1,1,0,0.568194845248945,0.6,1,50,50,40841.37,0.2444,33360350.73
"1201",1201,1,12,-1,1,0,0.536979604559019,0.6,1,50,50,55230.39,0.3319,61007908.58
"1202",1202,2,12,-1,1,0,0.600224871118553,0.6,1,50,50,45421.58,0.2967,41262402.11
"1203",1203,3,12,-1,1,0,0.691542634903453,0.6,1,50,50,41071.89,0.2539,33738010.22
"1204",1204,4,12,-1,1,0,0.493061214522459,0.6,1,50,50,50862.67,0.3521,51740231.38
"1205",1205,5,12,-1,1,0,0.661088888370432,0.6,1,50,50,42430.79,0.2596,36007442.1
"1206",1206,6,12,-1,1,0,0.643704587477259,0.6,1,50,50,38654,0.2327,29882633.59
"1207",1207,7,12,-1,1,0,0.596642582048662,0.6,1,50,50,44325.81,0.2458,39295542.28
"1208",1208,8,12,-1,1,0,0.405832715029828,0.6,1,50,50,53841.61,0.35,57978371.75
"1209",1209,9,12,-1,1,0,0.543728996650316,0.6,1,50,50,61624.29,0.3652,75951070.37
"1210",1210,10,12,-1,1,0,0.408152316766791,0.6,1,50,50,57207.47,0.334,65453899.76
"1211",1211,11,12,-1,1,0,0.681529537658207,0.6,1,50,50,42853.34,0.2669,36728182.23
"1212",1212,12,12,-1,1,0,0.628390577691607,0.6,1,50,50,46301.6,0.2868,42876760.44
"1213",1213,13,12,-1,1,0,0.669763912912458,0.6,1,50,50,36506.28,0.2441,26654170.6
"1214",1214,14,12,-1,1,0,0.506291948305443,0.6,1,50,50,46434.15,0.2942,43122596.53
"1215",1215,15,12,-1,1,0,0.515716435201466,0.6,1,50,50,46263.8,0.2963,42806779.69
"1216",1216,16,12,-1,1,0,0.669674157747068,0.6,1,50,50,37130.68,0.2223,27573745.16
"1217",1217,17,12,-1,1,0,0.627608006400987,0.6,1,50,50,43335.37,0.2746,37559086.77
"1218",1218,18,12,-1,1,0,0.460417767520994,0.6,1,50,50,45372.01,0.2768,41172385.23
"1219",1219,19,12,-1,1,0,0.69621987384744,0.6,1,50,50,29665.85,0.2063,17601250.19
"1220",1220,20,12,-1,1,0,0.657029252988286,0.6,1,50,50,43010.87,0.2643,36998704.86
"1221",1221,21,12,-1,1,0,0.6760251857806,0.6,1,50,50,30560.47,0.2152,18678852.6
"1222",1222,22,12,-1,1,0,0.555630498402752,0.6,1,50,50,34462.81,0.2345,23753711.07
"1223",1223,23,12,-1,1,0,0.684105188027024,0.6,1,50,50,41135.39,0.2412,33842407.62
"1224",1224,24,12,-1,1,0,0.493960213032551,0.6,1,50,50,44418.45,0.2698,39459974.81
"1225",1225,25,12,-1,1,0,0.40895278446842,0.6,1,50,50,62122.13,0.3564,77183175.81
"1226",1226,26,12,-1,1,0,0.676657595834695,0.6,1,50,50,37903.22,0.2091,28733085.95
"1227",1227,27,12,-1,1,0,0.585156591422856,0.6,1,50,50,44581.82,0.2552,39750775.81
"1228",1228,28,12,-1,1,0,0.57263976354152,0.6,1,50,50,54502.24,0.3121,59409879.19
"1229",1229,29,12,-1,1,0,0.423801367916167,0.6,1,50,50,60270.65,0.3934,72651015.09
"1230",1230,30,12,-1,1,0,0.471899327333085,0.6,1,50,50,49267.43,0.3116,48545592.38
"1231",1231,31,12,-1,1,0,0.506473597348668,0.6,1,50,50,46089.3,0.2929,42484470.03
"1232",1232,32,12,-1,1,0,0.537254196964204,0.6,1,50,50,46324.81,0.2976,42919763.6
"1233",1233,33,12,-1,1,0,0.657147929561324,0.6,1,50,50,27593.05,0.1757,15227529.02
"1234",1234,34,12,-1,1,0,0.488936028047465,0.6,1,50,50,53597.5,0.3444,57453847.29
"1235",1235,35,12,-1,1,0,0.635094772744924,0.6,1,50,50,49008.97,0.3056,48037581.71
"1236",1236,36,12,-1,1,0,0.53273672121577,0.6,1,50,50,61639.33,0.3604,75988147.75
"1237",1237,37,12,-1,1,0,0.428486735140905,0.6,1,50,50,63300.24,0.3415,80138406.66
"1238",1238,38,12,-1,1,0,0.636087403190322,0.6,1,50,50,36480.56,0.2185,26616630.66
"1239",1239,39,12,-1,1,0,0.63453846052289,0.6,1,50,50,47024.89,0.2637,44226797.8
"1240",1240,40,12,-1,1,0,0.621570194303058,0.6,1,50,50,42078.86,0.2818,35412610.1
"1241",1241,41,12,-1,1,0,0.488775357161649,0.6,1,50,50,55763.37,0.3318,62191067.53
"1242",1242,42,12,-1,1,0,0.57971406718716,0.6,1,50,50,37420.99,0.2282,28006608.55
"1243",1243,43,12,-1,1,0,0.425185772916302,0.6,1,50,50,90475.3,0.4371,163715585.25
"1244",1244,44,12,-1,1,0,0.531147304573096,0.6,1,50,50,49645.31,0.3223,49293143.54
"1245",1245,45,12,-1,1,0,0.53819301223848,0.6,1,50,50,48637.49,0.2832,47312107.58
"1246",1246,46,12,-1,1,0,0.500169243314303,0.6,1,50,50,42125.63,0.2747,35491366.81
"1247",1247,47,12,-1,1,0,0.673648620559834,0.6,1,50,50,39665.28,0.2245,31466690.09
"1248",1248,48,12,-1,1,0,0.482212229119614,0.6,1,50,50,54773.52,0.3167,60002768.37
"1249",1249,49,12,-1,1,0,0.637885883217677,0.6,1,50,50,47563.47,0.3061,45245675.79
"1250",1250,50,12,-1,1,0,0.604966156324372,0.6,1,50,50,46469.52,0.2671,43188322.03
"1251",1251,51,12,-1,1,0,0.66319362972863,0.6,1,50,50,54082.84,0.312,58499064.39
"1252",1252,52,12,-1,1,0,0.560228895838372,0.6,1,50,50,47618.93,0.2785,45351257.46
"1253",1253,53,12,-1,1,0,0.683705529593863,0.6,1,50,50,38890.7,0.2448,30249729.73
"1254",1254,54,12,-1,1,0,0.568779716920108,0.6,1,50,50,37788.8,0.2487,28559865.45
"1255",1255,55,12,-1,1,0,0.465741200488992,0.6,1,50,50,50654.59,0.2964,51317758.84
"1256",1256,56,12,-1,1,0,0.51583711176645,0.6,1,50,50,52324.94,0.3332,54757983.96
"1257",1257,57,12,-1,1,0,0.517575518903323,0.6,1,50,50,59461.11,0.3507,70712480.24
"1258",1258,58,12,-1,1,0,0.600990681047551,0.6,1,50,50,41705.81,0.2592,34787492.27
"1259",1259,59,12,-1,1,0,0.471326708747074,0.6,1,50,50,60953.22,0.3765,74305894.74
"1260",1260,60,12,-1,1,0,0.414296242780983,0.6,1,50,50,60311.6,0.3979,72749781.09
"1261",1261,61,12,-1,1,0,0.406540817790665,0.6,1,50,50,42966.23,0.2708,36921937.93
"1262",1262,62,12,-1,1,0,0.500278231804259,0.6,1,50,50,51094.73,0.3169,52213436.83
"1263",1263,63,12,-1,1,0,0.611907560983673,0.6,1,50,50,53638.9,0.2894,57542630.57
"1264",1264,64,12,-1,1,0,0.598263976559974,0.6,1,50,50,47275.29,0.2932,44699054.46
"1265",1265,65,12,-1,1,0,0.595774335344322,0.6,1,50,50,49152.5,0.2745,48319361.58
"1266",1266,66,12,-1,1,0,0.436328031122684,0.6,1,50,50,57271.38,0.3413,65600208.79
"1267",1267,67,12,-1,1,0,0.563325597019866,0.6,1,50,50,40618.62,0.2732,32997438.9
"1268",1268,68,12,-1,1,0,0.594535237201489,0.6,1,50,50,42270.82,0.2759,35736440.75
"1269",1269,69,12,-1,1,0,0.52669774221722,0.6,1,50,50,46936.92,0.309,44061486.7
"1270",1270,70,12,-1,1,0,0.526215546065941,0.6,1,50,50,40871.68,0.2695,33409880.17
"1271",1271,71,12,-1,1,0,0.625341730751097,0.6,1,50,50,43689.84,0.3028,38176036.81
"1272",1272,72,12,-1,1,0,0.494327273196541,0.6,1,50,50,54843.72,0.3518,60156667.66
"1273",1273,73,12,-1,1,0,0.602865571761504,0.6,1,50,50,42535.91,0.2343,36186079.76
"1274",1274,74,12,-1,1,0,0.58289777720347,0.6,1,50,50,52440.94,0.2834,55001050.85
"1275",1275,75,12,-1,1,0,0.658371017850004,0.6,1,50,50,35703.84,0.2183,25495285.01
"1276",1276,76,12,-1,1,0,0.505803672689945,0.6,1,50,50,51307.52,0.3193,52649239.39
"1277",1277,77,12,-1,1,0,0.663855150691234,0.6,1,50,50,39284.87,0.2614,30866016.91
"1278",1278,78,12,-1,1,0,0.404478189977817,0.6,1,50,50,72164.55,0.3712,104154448
"1279",1279,79,12,-1,1,0,0.584756694594398,0.6,1,50,50,40826.17,0.2465,33335518.26
"1280",1280,80,12,-1,1,0,0.689363032672554,0.6,1,50,50,39854.15,0.2592,31767072.52
"1281",1281,81,12,-1,1,0,0.682910864474252,0.6,1,50,50,39463.81,0.2317,31147851.91
"1282",1282,82,12,-1,1,0,0.68066928407643,0.6,1,50,50,35773.34,0.2225,25594638.71
"1283",1283,83,12,-1,1,0,0.453454719320871,0.6,1,50,50,55129.71,0.3316,60785705.45
"1284",1284,84,12,-1,1,0,0.4144885010086,0.6,1,50,50,57568.92,0.3023,66283603.77
"1285",1285,85,12,-1,1,0,0.555848063272424,0.6,1,50,50,41994.2,0.253,35270254.48
"1286",1286,86,12,-1,1,0,0.61343775074929,0.6,1,50,50,51510.98,0.2947,53067620.77
"1287",1287,87,12,-1,1,0,0.678006995143369,0.6,1,50,50,36180.94,0.2249,26181213.21
"1288",1288,88,12,-1,1,0,0.545299888029695,0.6,1,50,50,63798.17,0.3361,81404139.03
"1289",1289,89,12,-1,1,0,0.480729320831597,0.6,1,50,50,57964.54,0.3275,67197762.41
"1290",1290,90,12,-1,1,0,0.428837133478373,0.6,1,50,50,62816.82,0.3393,78919067.22
"1291",1291,91,12,-1,1,0,0.605136373639107,0.6,1,50,50,47973.38,0.3054,46028907.32
"1292",1292,92,12,-1,1,0,0.577491107257083,0.6,1,50,50,35963.17,0.225,25866987.73
"1293",1293,93,12,-1,1,0,0.438690510415472,0.6,1,50,50,47787.09,0.2936,45672125.61
"1294",1294,94,12,-1,1,0,0.541091139637865,0.6,1,50,50,63277.88,0.321,80081808.81
"1295",1295,95,12,-1,1,0,0.620454342127778,0.6,1,50,50,49884.51,0.2833,49769290.89
"1296",1296,96,12,-1,1,0,0.51475627485197,0.6,1,50,50,50588.7,0.2774,51184339.93
"1297",1297,97,12,-1,1,0,0.534970552613959,0.6,1,50,50,50513.45,0.3188,51032173.04
"1298",1298,98,12,-1,1,0,0.605915193888359,0.6,1,50,50,51873.25,0.289,53816685.65
"1299",1299,99,12,-1,1,0,0.649210106604733,0.6,1,50,50,42269.35,0.2552,35733959.65
"1300",1300,100,12,-1,1,0,0.64008227949962,0.6,1,50,50,30475.64,0.202,18575288.21
"1301",1301,101,12,-1,1,0,0.559529118821956,0.6,1,50,50,46558.87,0.2764,43354567.84
"1302",1302,102,12,-1,1,0,0.404411032004282,0.6,1,50,50,51262.69,0.3214,52557260.33
"1303",1303,103,12,-1,1,0,0.497942016506568,0.6,1,50,50,46890.12,0.2718,43973668.38
"1304",1304,104,12,-1,1,0,0.645434804097749,0.6,1,50,50,46087.14,0.2521,42480491.13
"1305",1305,105,12,-1,1,0,0.426501173479483,0.6,1,50,50,60493.01,0.3284,73188073.61
"1306",1306,106,12,-1,1,0,0.493264168058522,0.6,1,50,50,55843.52,0.3244,62369977.57
"1307",1307,107,12,-1,1,0,0.591368150454946,0.6,1,50,50,45327.29,0.2436,41091267.96
"1308",1308,108,12,-1,1,0,0.473904209001921,0.6,1,50,50,48921.51,0.3001,47866276.31
"1309",1309,109,12,-1,1,0,0.405734124709852,0.6,1,50,50,49142.14,0.304,48298995.84
"1310",1310,110,12,-1,1,0,0.458239471749403,0.6,1,50,50,57214.47,0.352,65469920.41
"1311",1311,111,12,-1,1,0,0.64175318996422,0.6,1,50,50,51010.24,0.305,52040901.44
"1312",1312,112,12,-1,1,0,0.475227284873836,0.6,1,50,50,77120.88,0.4177,118952598.32
"1313",1313,113,12,-1,1,0,0.520428179646842,0.6,1,50,50,58241.8,0.3045,67842148.98
"1314",1314,114,12,-1,1,0,0.584060409688391,0.6,1,50,50,46775.28,0.2745,43758544.21
"1315",1315,115,12,-1,1,0,0.597482200432569,0.6,1,50,50,32426.3,0.2115,21029302.91
"1316",1316,116,12,-1,1,0,0.667481799935922,0.6,1,50,50,38997.24,0.2565,30415701.03
"1317",1317,117,12,-1,1,0,0.565899151214398,0.6,1,50,50,45830.96,0.2594,42009545.63
"1318",1318,118,12,-1,1,0,0.529275513626635,0.6,1,50,50,52602.47,0.3039,55340391.22
"1319",1319,119,12,-1,1,0,0.694240424060263,0.6,1,50,50,37576.55,0.2369,28239944.97
"1320",1320,120,12,-1,1,0,0.496644046250731,0.6,1,50,50,48902.74,0.3098,47829550.56
"1321",1321,121,12,-1,1,0,0.575997743103653,0.6,1,50,50,42021.03,0.2455,35315346.52
"1322",1322,122,12,-1,1,0,0.577325007063337,0.6,1,50,50,49604.76,0.2704,49212646.17
"1323",1323,123,12,-1,1,0,0.429389899317175,0.6,1,50,50,53094.94,0.2958,56381453.58
"1324",1324,124,12,-1,1,0,0.514152680383995,0.6,1,50,50,45967.09,0.2709,42259464.59
"1325",1325,125,12,-1,1,0,0.429991805041209,0.6,1,50,50,63028.83,0.3102,79452667.17
"1326",1326,126,12,-1,1,0,0.641854228638112,0.6,1,50,50,34887.13,0.2161,24342241.34
"1327",1327,127,12,-1,1,0,0.477947250031866,0.6,1,50,50,53183.56,0.3201,56569825.63
"1328",1328,128,12,-1,1,0,0.44269028196577,0.6,1,50,50,56304.73,0.3363,63404451.36
"1329",1329,129,12,-1,1,0,0.52451717746444,0.6,1,50,50,58961.86,0.3388,69530019.59
"1330",1330,130,12,-1,1,0,0.487793328776024,0.6,1,50,50,47222.86,0.3133,44599971.06
"1331",1331,131,12,-1,1,0,0.678996646939777,0.6,1,50,50,49333.07,0.2737,48675042.96
"1332",1332,132,12,-1,1,0,0.442587995366193,0.6,1,50,50,61001.92,0.3996,74424688.51
"1333",1333,133,12,-1,1,0,0.569072169624269,0.6,1,50,50,40739,0.241,33193328.86
"1334",1334,134,12,-1,1,0,0.677855812082998,0.6,1,50,50,40361.2,0.2386,32580524.79
"1335",1335,135,12,-1,1,0,0.692253106739372,0.6,1,50,50,34312.05,0.2009,23546333.76
"1336",1336,136,12,-1,1,0,0.655375661980361,0.6,1,50,50,39922.72,0.2335,31876469.08
"1337",1337,137,12,-1,1,0,0.6768742315704,0.6,1,50,50,44675.68,0.2707,39918323.85
"1338",1338,138,12,-1,1,0,0.574916431494057,0.6,1,50,50,48539.94,0.263,47122510.26
"1339",1339,139,12,-1,1,0,0.593843529862352,0.6,1,50,50,40763.57,0.2617,33233376.14
"1340",1340,140,12,-1,1,0,0.507410881947726,0.6,1,50,50,60565.76,0.3,73364227.43
"1341",1341,141,12,-1,1,0,0.431284518935718,0.6,1,50,50,54290.08,0.3131,58948254.45
"1342",1342,142,12,-1,1,0,0.435507619939745,0.6,1,50,50,63653.87,0.3516,81036314.47
"1343",1343,143,12,-1,1,0,0.60397968783509,0.6,1,50,50,40894.55,0.2329,33447282.82
"1344",1344,144,12,-1,1,0,0.672551842522807,0.6,1,50,50,38839.69,0.2296,30170424.57
"1345",1345,145,12,-1,1,0,0.613638700870797,0.6,1,50,50,46075.78,0.2637,42459554.38
"1346",1346,146,12,-1,1,0,0.404002261953428,0.6,1,50,50,61651.52,0.3415,76018190.03
"1347",1347,147,12,-1,1,0,0.544641799805686,0.6,1,50,50,47052.87,0.2803,44279452.85
"1348",1348,148,12,-1,1,0,0.440511188236997,0.6,1,50,50,53315.63,0.3169,56851136.28
"1349",1349,149,12,-1,1,0,0.450645757559687,0.6,1,50,50,60245.11,0.3757,72589463.88
"1350",1350,150,12,-1,1,0,0.44393790778704,0.6,1,50,50,41261.15,0.2723,34049646.94
"1351",1351,151,12,-1,1,0,0.617221456603147,0.6,1,50,50,51462.51,0.2969,52967794.03
"1352",1352,152,12,-1,1,0,0.486092200083658,0.6,1,50,50,46467.43,0.2887,43184448.25
"1353",1353,153,12,-1,1,0,0.684412339236587,0.6,1,50,50,40206.29,0.2395,32330910.87
"1354",1354,154,12,-1,1,0,0.585436958260834,0.6,1,50,50,45100.65,0.2883,40681373.52
"1355",1355,155,12,-1,1,0,0.637198853120208,0.6,1,50,50,38558.14,0.2168,29734610.77
"1356",1356,156,12,-1,1,0,0.482361478125677,0.6,1,50,50,50982.3,0.2963,51983899.2
"1357",1357,157,12,-1,1,0,0.483746582246386,0.6,1,50,50,53905.48,0.2861,58116020.86
"1358",1358,158,12,-1,1,0,0.462369235581718,0.6,1,50,50,52111.61,0.3124,54312399.42
"1359",1359,159,12,-1,1,0,0.666427851398475,0.6,1,50,50,38085.96,0.2375,29010810.84
"1360",1360,160,12,-1,1,0,0.402281654905528,0.6,1,50,50,52082.73,0.301,54252223.93
"1361",1361,161,12,-1,1,0,0.680508112511597,0.6,1,50,50,47057.24,0.273,44287670.79
"1362",1362,162,12,-1,1,0,0.472506731655449,0.6,1,50,50,61443.91,0.3726,75507084.12
"1363",1363,163,12,-1,1,0,0.566740148770623,0.6,1,50,50,47095.71,0.2851,44360122.72
"1364",1364,164,12,-1,1,0,0.691342101292685,0.6,1,50,50,42089.33,0.2648,35430226.49
"1365",1365,165,12,-1,1,0,0.404372891690582,0.6,1,50,50,60917.04,0.3433,74217704.15
"1366",1366,166,12,-1,1,0,0.456183637678623,0.6,1,50,50,61754.65,0.3531,76272747.19
"1367",1367,167,12,-1,1,0,0.486208866047673,0.6,1,50,50,50470.87,0.3182,50946170.32
"1368",1368,168,12,-1,1,0,0.523167640413158,0.6,1,50,50,43951.01,0.2871,38633833.39
"1369",1369,169,12,-1,1,0,0.522256631962955,0.6,1,50,50,49917.1,0.3144,49834343.22
"1370",1370,170,12,-1,1,0,0.520107428589836,0.6,1,50,50,72635.6,0.3456,105518595.84
"1371",1371,171,12,-1,1,0,0.526610249746591,0.6,1,50,50,57123.46,0.3375,65261790.3
"1372",1372,172,12,-1,1,0,0.693821741780266,0.6,1,50,50,39777,0.2056,31644192.59
"1373",1373,173,12,-1,1,0,0.470710104517639,0.6,1,50,50,41991.84,0.2619,35266300.1
"1374",1374,174,12,-1,1,0,0.420327580836602,0.6,1,50,50,58694.85,0.3435,68901702.12
"1375",1375,175,12,-1,1,0,0.607091249432415,0.6,1,50,50,38081.3,0.2277,29003705.57
"1376",1376,176,12,-1,1,0,0.652052363730036,0.6,1,50,50,49967,0.2938,49934013.09
