"","o","nn","FIRM.COSTING_SYSTEM.CP","FIRM.COSTING_SYSTEM.RC_VAR","FIRM.COSTING_SYSTEM.NUMB_Error","FIRM.COSTING_SYSTEM.Error","FIRM.PRODUCTION_ENVIRONMENT.DENS","FIRM.PRODUCTION_ENVIRONMENT.COR","FIRM.PRODUCTION_ENVIRONMENT.Q_VAR","FIRM.PRODUCTION_ENVIRONMENT.NUMB_PRO","FIRM.PRODUCTION_ENVIRONMENT.NUMB_RES","EUCD","MAPE","MSE"
"1143",1143,143,10,-1,1,0,0.466371688013896,0,1,50,50,66238.77,0.4132,87751487.41
"1144",1144,144,10,-1,1,0,0.558667564019561,0,1,50,50,50731.89,0.2952,51474496.99
"1145",1145,145,10,-1,1,0,0.543085757247172,0,1,50,50,51978.29,0.3055,54034861.55
"1146",1146,146,10,-1,1,0,0.451101487432607,0,1,50,50,63924.18,0.3747,81726011.86
"1147",1147,147,10,-1,1,0,0.686232109856792,0,1,50,50,46297.46,0.2765,42869101.51
"1148",1148,148,10,-1,1,0,0.405679806834087,0,1,50,50,59747.44,0.3747,71395133.02
"1149",1149,149,10,-1,1,0,0.417801058059558,0,1,50,50,58362.84,0.3526,68124431.59
"1150",1150,150,10,-1,1,0,0.64792622954119,0,1,50,50,43954.22,0.2646,38639474.63
"1151",1151,151,10,-1,1,0,0.668820162303746,0,1,50,50,40550.07,0.2108,32886161.85
"1152",1152,152,10,-1,1,0,0.689254296896979,0,1,50,50,23764.69,0.1402,11295213.38
"1153",1153,153,10,-1,1,0,0.644548938982189,0,1,50,50,47017.74,0.3121,44213353.98
"1154",1154,154,10,-1,1,0,0.674300690926611,0,1,50,50,57597.63,0.3266,66349728.21
"1155",1155,155,10,-1,1,0,0.610177178820595,0,1,50,50,45349.69,0.2604,41131886.6
"1156",1156,156,10,-1,1,0,0.41416659289971,0,1,50,50,63790.85,0.3364,81385449.04
"1157",1157,157,10,-1,1,0,0.424899731599726,0,1,50,50,65821.98,0.3983,86650654.92
"1158",1158,158,10,-1,1,0,0.632927614636719,0,1,50,50,60364.39,0.3402,72877180.93
"1159",1159,159,10,-1,1,0,0.424128355458379,0,1,50,50,70822.68,0.3862,100317037.97
"1160",1160,160,10,-1,1,0,0.471305306116119,0,1,50,50,70110,0.3827,98308249.06
"1161",1161,161,10,-1,1,0,0.569380223215558,0,1,50,50,55901.27,0.3413,62499029.7
"1162",1162,162,10,-1,1,0,0.646856820653193,0,1,50,50,49274.28,0.2974,48559089.02
"1163",1163,163,10,-1,1,0,0.413475358020514,0,1,50,50,56587.91,0.3507,64043824.89
"1164",1164,164,10,-1,1,0,0.484528951114044,0,1,50,50,69642.34,0.372,97001122.01
"1165",1165,165,10,-1,1,0,0.612132872617803,0,1,50,50,45057.71,0.2621,40603947.39
"1166",1166,166,10,-1,1,0,0.603198526939377,0,1,50,50,49989.86,0.2933,49979714.34
"1167",1167,167,10,-1,1,0,0.547872506803833,0,1,50,50,64169.28,0.3469,82353938.31
"1168",1168,168,10,-1,1,0,0.469882130553015,0,1,50,50,64594.22,0.3824,83448271.44
"1169",1169,169,10,-1,1,0,0.610115628619678,0,1,50,50,52786.32,0.305,55727902.35
"1170",1170,170,10,-1,1,0,0.652244793437421,0,1,50,50,47911.21,0.2712,45909677.45
"1171",1171,171,10,-1,1,0,0.516603144374676,0,1,50,50,54183.36,0.3002,58716725.55
"1172",1172,172,10,-1,1,0,0.480310844327323,0,1,50,50,56240.12,0.3686,63259027.73
"1173",1173,173,10,-1,1,0,0.417490281537175,0,1,50,50,91394.7,0.4047,167059831.17
"1174",1174,174,10,-1,1,0,0.595270166872069,0,1,50,50,43247.84,0.2458,37407510.05
"1175",1175,175,10,-1,1,0,0.525208340608515,0,1,50,50,49393.52,0.29,48794387.27
"1176",1176,176,10,-1,1,0,0.419950377661735,0,1,50,50,75254.33,0.4562,113264291.21
"1177",1177,177,10,-1,1,0,0.60653655952774,0,1,50,50,46349.62,0.2357,42965738.68
"1178",1178,178,10,-1,1,0,0.697682695672847,0,1,50,50,42089.14,0.2505,35429919.82
"1179",1179,179,10,-1,1,0,0.525950523489155,0,1,50,50,45769.6,0.2821,41897123.12
"1180",1180,180,10,-1,1,0,0.601165679469705,0,1,50,50,46071.41,0.2687,42451487.44
"1181",1181,181,10,-1,1,0,0.687541961041279,0,1,50,50,44891.74,0.2593,40305370.64
"1182",1182,182,10,-1,1,0,0.520950664533302,0,1,50,50,49170.7,0.2757,48355154.46
"1183",1183,183,10,-1,1,0,0.679071785672568,0,1,50,50,45278.01,0.2695,41001964.93
"1184",1184,184,10,-1,1,0,0.619793756585568,0,1,50,50,44595.33,0.2584,39774875.02
"1185",1185,185,10,-1,1,0,0.48182183932513,0,1,50,50,54315.72,0.315,59003945.08
"1186",1186,186,10,-1,1,0,0.551691347220913,0,1,50,50,45647.61,0.2824,41674085.01
"1187",1187,187,10,-1,1,0,0.601424689567648,0,1,50,50,50813.91,0.3026,51641059.93
"1188",1188,188,10,-1,1,0,0.454259305959567,0,1,50,50,66439.7,0.3674,88284667.59
"1189",1189,189,10,-1,1,0,0.434340279409662,0,1,50,50,50077.6,0.2966,50155327.03
"1190",1190,190,10,-1,1,0,0.692042974173091,0,1,50,50,43145.7,0.2479,37231021.91
"1191",1191,191,10,-1,1,0,0.400282948324457,0,1,50,50,74556.02,0.4038,111171993.73
"1192",1192,192,10,-1,1,0,0.545769511116669,0,1,50,50,45341.39,0.2676,41116836.89
"1193",1193,193,10,-1,1,0,0.608131631161086,0,1,50,50,44075.98,0.2647,38853846.39
"1194",1194,194,10,-1,1,0,0.640284879808314,0,1,50,50,54107.22,0.3119,58551827.88
"1195",1195,195,10,-1,1,0,0.455911668320186,0,1,50,50,59443.75,0.3839,70671191
"1196",1196,196,10,-1,1,0,0.515524458885193,0,1,50,50,59094.33,0.328,69842805.09
"1197",1197,197,10,-1,1,0,0.63900181830395,0,1,50,50,46746.9,0.2873,43705445.94
"1198",1198,198,10,-1,1,0,0.460075491387397,0,1,50,50,62006.39,0.3515,76895846.04
"1199",1199,199,10,-1,1,0,0.586061453493312,0,1,50,50,48665.02,0.2937,47365691.05
"1200",1200,200,10,-1,1,0,0.459388080541976,0,1,50,50,57449.86,0.3232,66009737.47
"1201",1201,1,12,-1,1,0,0.673252464435063,0,1,50,50,39785.32,0.2376,31657428.56
"1202",1202,2,12,-1,1,0,0.545966213359497,0,1,50,50,43246.22,0.2615,37404705.21
"1203",1203,3,12,-1,1,0,0.472410389222205,0,1,50,50,55780.99,0.3313,62230374.62
"1204",1204,4,12,-1,1,0,0.452414557756856,0,1,50,50,63324.38,0.3631,80199529.81
"1205",1205,5,12,-1,1,0,0.543576565245166,0,1,50,50,51778.88,0.3186,53621055.63
"1206",1206,6,12,-1,1,0,0.608380502159707,0,1,50,50,49336.3,0.2734,48681413.56
"1207",1207,7,12,-1,1,0,0.44241947196424,0,1,50,50,64334,0.3544,82777261.06
"1208",1208,8,12,-1,1,0,0.635778358438984,0,1,50,50,39536.5,0.23,31262704.25
"1209",1209,9,12,-1,1,0,0.5233407656895,0,1,50,50,46348.06,0.2594,42962849.72
"1210",1210,10,12,-1,1,0,0.636064440757036,0,1,50,50,50989.31,0.2787,51998188.33
"1211",1211,11,12,-1,1,0,0.561879217904061,0,1,50,50,61277.09,0.3405,75097639.71
"1212",1212,12,12,-1,1,0,0.62020057644695,0,1,50,50,46272.39,0.3004,42822682.85
"1213",1213,13,12,-1,1,0,0.465108465496451,0,1,50,50,59387.09,0.3172,70536538.7
"1214",1214,14,12,-1,1,0,0.434214393002912,0,1,50,50,66757.1,0.3138,89130219.07
"1215",1215,15,12,-1,1,0,0.615449353237636,0,1,50,50,43167.32,0.2605,37268350.32
"1216",1216,16,12,-1,1,0,0.469133725157008,0,1,50,50,47409.25,0.2818,44952741.21
"1217",1217,17,12,-1,1,0,0.578797127632424,0,1,50,50,43508.52,0.2883,37859834.94
"1218",1218,18,12,-1,1,0,0.57333526907023,0,1,50,50,48393.25,0.2641,46838128.42
"1219",1219,19,12,-1,1,0,0.648494584532455,0,1,50,50,42084.2,0.2148,35421596.38
"1220",1220,20,12,-1,1,0,0.621126315672882,0,1,50,50,57468.07,0.3116,66051575.48
"1221",1221,21,12,-1,1,0,0.433000856940635,0,1,50,50,80002.84,0.4268,128009090.18
"1222",1222,22,12,-1,1,0,0.465266287024133,0,1,50,50,49937.37,0.299,49874812.34
"1223",1223,23,12,-1,1,0,0.468252732791007,0,1,50,50,57465.02,0.3581,66044567.7
"1224",1224,24,12,-1,1,0,0.418894190737046,0,1,50,50,57990.91,0.3534,67258908.19
"1225",1225,25,12,-1,1,0,0.606919748988002,0,1,50,50,45537.31,0.2955,41472939.33
"1226",1226,26,12,-1,1,0,0.469087090832181,0,1,50,50,79428.41,0.4844,126177460.95
"1227",1227,27,12,-1,1,0,0.522142443200573,0,1,50,50,64262.31,0.3641,82592892.5
"1228",1228,28,12,-1,1,0,0.442425828729756,0,1,50,50,76307.84,0.3808,116457739.78
"1229",1229,29,12,-1,1,0,0.684641337720677,0,1,50,50,44086.56,0.2788,38872500.15
"1230",1230,30,12,-1,1,0,0.520844267099164,0,1,50,50,48141.66,0.2747,46352387.93
"1231",1231,31,12,-1,1,0,0.689552560285665,0,1,50,50,40710.27,0.2197,33146518.11
"1232",1232,32,12,-1,1,0,0.422762711951509,0,1,50,50,58176.88,0.3168,67690996.31
"1233",1233,33,12,-1,1,0,0.686689202417619,0,1,50,50,37693.36,0.1847,28415781.42
"1234",1234,34,12,-1,1,0,0.590848300978541,0,1,50,50,49490.93,0.2832,48987034.18
"1235",1235,35,12,-1,1,0,0.606456716102548,0,1,50,50,47126.54,0.2613,44418220.63
"1236",1236,36,12,-1,1,0,0.687125211907551,0,1,50,50,36270.72,0.2292,26311297.83
"1237",1237,37,12,-1,1,0,0.456362165510654,0,1,50,50,60117.37,0.3458,72281956.16
"1238",1238,38,12,-1,1,0,0.571541707683355,0,1,50,50,43157.55,0.2593,37251488.49
"1239",1239,39,12,-1,1,0,0.525592604000121,0,1,50,50,55070.57,0.3106,60655361.68
"1240",1240,40,12,-1,1,0,0.520789862051606,0,1,50,50,28124.46,0.1687,15819701.18
"1241",1241,41,12,-1,1,0,0.514937783987261,0,1,50,50,62188.5,0.3281,77348198.85
"1242",1242,42,12,-1,1,0,0.539411141583696,0,1,50,50,56283.28,0.3364,63356162.91
"1243",1243,43,12,-1,1,0,0.672520544775762,0,1,50,50,39449.93,0.2565,31125935.37
"1244",1244,44,12,-1,1,0,0.403328788815998,0,1,50,50,53066.47,0.2967,56321005.17
"1245",1245,45,12,-1,1,0,0.51425056271255,0,1,50,50,69104.82,0.3921,95509510.51
"1246",1246,46,12,-1,1,0,0.581697625573725,0,1,50,50,47538.93,0.2947,45198988.56
"1247",1247,47,12,-1,1,0,0.60011318421457,0,1,50,50,40469.62,0.2387,32755800.2
"1248",1248,48,12,-1,1,0,0.407177274976857,0,1,50,50,33811.6,0.199,22864492.3
"1249",1249,49,12,-1,1,0,0.626005370798521,0,1,50,50,49958.57,0.3199,49917175.24
"1250",1250,50,12,-1,1,0,0.40351732596755,0,1,50,50,60975.84,0.3748,74361070.6
"1251",1251,51,12,-1,1,0,0.671445755125023,0,1,50,50,36025.7,0.2309,25957015.01
"1252",1252,52,12,-1,1,0,0.498990911315195,0,1,50,50,49947.62,0.3293,49895299.59
"1253",1253,53,12,-1,1,0,0.693532656924799,0,1,50,50,40641.16,0.2448,33034072.74
"1254",1254,54,12,-1,1,0,0.625735338637605,0,1,50,50,49019.01,0.2925,48057264.31
"1255",1255,55,12,-1,1,0,0.607563368650153,0,1,50,50,38348.35,0.2202,29411916.59
"1256",1256,56,12,-1,1,0,0.539162273867987,0,1,50,50,55292.41,0.2984,61145011.72
"1257",1257,57,12,-1,1,0,0.478143523540348,0,1,50,50,48474.13,0.2974,46994834.64
"1258",1258,58,12,-1,1,0,0.450539247388952,0,1,50,50,54146.89,0.307,58637721.6
"1259",1259,59,12,-1,1,0,0.574678222555667,0,1,50,50,38916.92,0.2488,30290538.75
"1260",1260,60,12,-1,1,0,0.694821493350901,0,1,50,50,42085,0.2421,35422939.93
"1261",1261,61,12,-1,1,0,0.441389773320407,0,1,50,50,55424.49,0.3469,61437479.9
"1262",1262,62,12,-1,1,0,0.687749554449692,0,1,50,50,46155.39,0.275,42606392.27
"1263",1263,63,12,-1,1,0,0.596972973132506,0,1,50,50,46180.23,0.2723,42652272.17
"1264",1264,64,12,-1,1,0,0.40143672937993,0,1,50,50,62786.71,0.3796,78843412.92
"1265",1265,65,12,-1,1,0,0.665588710922748,0,1,50,50,33256.31,0.2074,22119637.93
"1266",1266,66,12,-1,1,0,0.414248202601448,0,1,50,50,70384,0.4073,99078160.22
"1267",1267,67,12,-1,1,0,0.492275121924467,0,1,50,50,45845.77,0.3063,42036693.71
"1268",1268,68,12,-1,1,0,0.467597247986123,0,1,50,50,52533.97,0.3151,55196368.22
"1269",1269,69,12,-1,1,0,0.413451967551373,0,1,50,50,54564.05,0.2691,59544702.78
"1270",1270,70,12,-1,1,0,0.680597723368555,0,1,50,50,48905.58,0.2649,47835122.32
"1271",1271,71,12,-1,1,0,0.499427535408176,0,1,50,50,51894.17,0.3034,53860100.68
"1272",1272,72,12,-1,1,0,0.647203607857227,0,1,50,50,41189.9,0.2456,33932155.03
"1273",1273,73,12,-1,1,0,0.513903014501557,0,1,50,50,61189.9,0.3627,74884079.42
"1274",1274,74,12,-1,1,0,0.532183646364138,0,1,50,50,57995.41,0.3147,67269362.72
"1275",1275,75,12,-1,1,0,0.515990778245032,0,1,50,50,41218.47,0.2572,33979238.27
"1276",1276,76,12,-1,1,0,0.409207847667858,0,1,50,50,55555.26,0.3458,61727736.63
"1277",1277,77,12,-1,1,0,0.607661080826074,0,1,50,50,50273.23,0.2829,50547944.44
"1278",1278,78,12,-1,1,0,0.44398918163497,0,1,50,50,81976.39,0.4326,134402581.81
"1279",1279,79,12,-1,1,0,0.41434753164649,0,1,50,50,58907.97,0.3392,69402969.93
"1280",1280,80,12,-1,1,0,0.505430760211311,0,1,50,50,54652.93,0.3059,59738861.04
"1281",1281,81,12,-1,1,0,0.564329879707657,0,1,50,50,43341.61,0.2581,37569905.61
"1282",1282,82,12,-1,1,0,0.576422111177817,0,1,50,50,53630.85,0.2729,57525353.91
"1283",1283,83,12,-1,1,0,0.568532744073309,0,1,50,50,48026.49,0.2981,46130869.15
"1284",1284,84,12,-1,1,0,0.659725405857898,0,1,50,50,34350.69,0.213,23599395.52
"1285",1285,85,12,-1,1,0,0.409089304576628,0,1,50,50,54408.28,0.3487,59205210.65
"1286",1286,86,12,-1,1,0,0.450881498726085,0,1,50,50,51118.74,0.3231,52262515.82
"1287",1287,87,12,-1,1,0,0.671949034905992,0,1,50,50,36831.69,0.2073,27131461.47
"1288",1288,88,12,-1,1,0,0.621846618154086,0,1,50,50,47283.39,0.2504,44714370.79
"1289",1289,89,12,-1,1,0,0.42017697871197,0,1,50,50,69108.84,0.3999,95520643.5
"1290",1290,90,12,-1,1,0,0.672867296985351,0,1,50,50,38583.02,0.2211,29772983.21
"1291",1291,91,12,-1,1,0,0.544220139714889,0,1,50,50,48048.21,0.2568,46172600.6
"1292",1292,92,12,-1,1,0,0.485951164294966,0,1,50,50,51012.96,0.3009,52046433.96
"1293",1293,93,12,-1,1,0,0.459349506814033,0,1,50,50,61310.11,0.3615,75178598.86
"1294",1294,94,12,-1,1,0,0.523153807339259,0,1,50,50,64750.81,0.3392,83853344.58
"1295",1295,95,12,-1,1,0,0.56705210392829,0,1,50,50,58224.26,0.3005,67801284.09
"1296",1296,96,12,-1,1,0,0.417407951969653,0,1,50,50,58563.34,0.3369,68593306.6
"1297",1297,97,12,-1,1,0,0.599802421592176,0,1,50,50,58302.8,0.2944,67984335.33
"1298",1298,98,12,-1,1,0,0.668117627920583,0,1,50,50,41522.11,0.2381,34481711.53
"1299",1299,99,12,-1,1,0,0.585679141897708,0,1,50,50,50467.04,0.2997,50938444.71
"1300",1300,100,12,-1,1,0,0.559490157361142,0,1,50,50,60650.17,0.3197,73568866.56
"1301",1301,101,12,-1,1,0,0.620463124825619,0,1,50,50,48747.33,0.2482,47526051.83
"1302",1302,102,12,-1,1,0,0.63543253117241,0,1,50,50,54213.73,0.3227,58782579.94
"1303",1303,103,12,-1,1,0,0.693100167205557,0,1,50,50,43680.24,0.2481,38159273.8
"1304",1304,104,12,-1,1,0,0.607389645255171,0,1,50,50,53054.43,0.3226,56295452.19
"1305",1305,105,12,-1,1,0,0.463189301430248,0,1,50,50,57394.68,0.3132,65882974.53
"1306",1306,106,12,-1,1,0,0.518230365985073,0,1,50,50,54518.39,0.3037,59445090.03
"1307",1307,107,12,-1,1,0,0.403780522057787,0,1,50,50,67396.53,0.3774,90845831.86
"1308",1308,108,12,-1,1,0,0.624161056289449,0,1,50,50,40702.5,0.2381,33133875.17
"1309",1309,109,12,-1,1,0,0.539054104918614,0,1,50,50,49395.42,0.2871,48798157.06
"1310",1310,110,12,-1,1,0,0.428330887691118,0,1,50,50,68352.93,0.3987,93442459.45
"1311",1311,111,12,-1,1,0,0.465670131449588,0,1,50,50,51677.53,0.2933,53411343.48
"1312",1312,112,12,-1,1,0,0.503846252290532,0,1,50,50,51867.59,0.316,53804948.05
"1313",1313,113,12,-1,1,0,0.431431039283052,0,1,50,50,66387.02,0.3687,88144733.85
"1314",1314,114,12,-1,1,0,0.455200682953,0,1,50,50,64623.74,0.3628,83524552.93
"1315",1315,115,12,-1,1,0,0.482922982936725,0,1,50,50,44018.55,0.2691,38752648.21
"1316",1316,116,12,-1,1,0,0.536968956957571,0,1,50,50,48647.26,0.301,47331111.63
"1317",1317,117,12,-1,1,0,0.667167368694209,0,1,50,50,54479.66,0.2864,59360656.83
"1318",1318,118,12,-1,1,0,0.417880167299882,0,1,50,50,56903.25,0.3514,64759590.59
"1319",1319,119,12,-1,1,0,0.460941942618229,0,1,50,50,69018.02,0.3882,95269750.55
"1320",1320,120,12,-1,1,0,0.550838527060114,0,1,50,50,59805.5,0.3452,71533953.72
"1321",1321,121,12,-1,1,0,0.687591288122348,0,1,50,50,42120.71,0.2414,35483086.65
"1322",1322,122,12,-1,1,0,0.468968605925329,0,1,50,50,62422.66,0.328,77931773.21
"1323",1323,123,12,-1,1,0,0.528542823251337,0,1,50,50,54491.96,0.3213,59387484.65
"1324",1324,124,12,-1,1,0,0.658744732057676,0,1,50,50,46256.97,0.2685,42794150.33
"1325",1325,125,12,-1,1,0,0.406553236837499,0,1,50,50,61971.49,0.3453,76809315.13
"1326",1326,126,12,-1,1,0,0.420137537247501,0,1,50,50,50828.14,0.2846,51670000.78
"1327",1327,127,12,-1,1,0,0.582622253219597,0,1,50,50,58504.96,0.3497,68456612
"1328",1328,128,12,-1,1,0,0.601673710951582,0,1,50,50,37941.2,0.211,28790692
"1329",1329,129,12,-1,1,0,0.538975101918913,0,1,50,50,54502.8,0.3189,59411109.76
"1330",1330,130,12,-1,1,0,0.680871446221135,0,1,50,50,44068.72,0.2706,38841034.57
"1331",1331,131,12,-1,1,0,0.520274272956885,0,1,50,50,48424.94,0.2876,46899490.1
"1332",1332,132,12,-1,1,0,0.400795041536912,0,1,50,50,43377.26,0.2375,37631726.02
"1333",1333,133,12,-1,1,0,0.692921265191399,0,1,50,50,46710.31,0.2722,43637069.17
"1334",1334,134,12,-1,1,0,0.568427669862285,0,1,50,50,53673.58,0.3011,57617060.6
"1335",1335,135,12,-1,1,0,0.41733426253777,0,1,50,50,62009.12,0.338,76902630.39
"1336",1336,136,12,-1,1,0,0.694323471747339,0,1,50,50,42197.81,0.2382,35613099.75
"1337",1337,137,12,-1,1,0,0.44790259024594,0,1,50,50,66003.31,0.3913,87128745.13
"1338",1338,138,12,-1,1,0,0.50351884921547,0,1,50,50,53212.4,0.3207,56631188.79
"1339",1339,139,12,-1,1,0,0.687560675875284,0,1,50,50,41641.13,0.2372,34679679.9
"1340",1340,140,12,-1,1,0,0.697100586397573,0,1,50,50,37048.98,0.2073,27452534
"1341",1341,141,12,-1,1,0,0.412688451260328,0,1,50,50,58447.07,0.3476,68321199.09
"1342",1342,142,12,-1,1,0,0.426892568473704,0,1,50,50,59764.47,0.3278,71435833.63
"1343",1343,143,12,-1,1,0,0.416337089729495,0,1,50,50,63948.94,0.3873,81789349.34
"1344",1344,144,12,-1,1,0,0.625619653635658,0,1,50,50,46903.77,0.282,43999264.07
"1345",1345,145,12,-1,1,0,0.4225496516563,0,1,50,50,62900.17,0.3578,79128626.85
"1346",1346,146,12,-1,1,0,0.678455960960127,0,1,50,50,51907.12,0.3017,53886976.3
"1347",1347,147,12,-1,1,0,0.533264031913131,0,1,50,50,47382.38,0.3021,44901794.52
"1348",1348,148,12,-1,1,0,0.572901428886689,0,1,50,50,53700.72,0.3038,57675355.99
"1349",1349,149,12,-1,1,0,0.453375575155951,0,1,50,50,50837.44,0.3333,51688913.5
"1350",1350,150,12,-1,1,0,0.667861510347575,0,1,50,50,38723.3,0.225,29989881.76
"1351",1351,151,12,-1,1,0,0.601793060242198,0,1,50,50,40355.57,0.2453,32571444.06
"1352",1352,152,12,-1,1,0,0.662296226085164,0,1,50,50,43428.11,0.265,37720019.9
"1353",1353,153,12,-1,1,0,0.526328473282047,0,1,50,50,64934.86,0.3737,84330728.07
"1354",1354,154,12,-1,1,0,0.474357585376129,0,1,50,50,53819.55,0.3214,57930869.85
"1355",1355,155,12,-1,1,0,0.582974103861488,0,1,50,50,44286.72,0.2642,39226268.01
"1356",1356,156,12,-1,1,0,0.463982787006535,0,1,50,50,69036.71,0.4047,95321333.93
"1357",1357,157,12,-1,1,0,0.689534154883586,0,1,50,50,50655.89,0.3068,51320391.19
"1358",1358,158,12,-1,1,0,0.620324388472363,0,1,50,50,55429.11,0.338,61447735.03
"1359",1359,159,12,-1,1,0,0.47861525460612,0,1,50,50,61083.75,0.3506,74624500.56
"1360",1360,160,12,-1,1,0,0.592625985504128,0,1,50,50,47178.83,0.2727,44516842.83
"1361",1361,161,12,-1,1,0,0.582890670257621,0,1,50,50,57010.15,0.3161,65003132.89
"1362",1362,162,12,-1,1,0,0.409871925739571,0,1,50,50,50543.39,0.3357,51092683.38
"1363",1363,163,12,-1,1,0,0.413546919077635,0,1,50,50,49392.08,0.3161,48791551.98
"1364",1364,164,12,-1,1,0,0.486777245625854,0,1,50,50,50719.16,0.3078,51448660.86
"1365",1365,165,12,-1,1,0,0.563184768683277,0,1,50,50,55817.53,0.3224,62311930.27
"1366",1366,166,12,-1,1,0,0.41702081351541,0,1,50,50,67243.12,0.3636,90432740.76
"1367",1367,167,12,-1,1,0,0.42531452733092,0,1,50,50,66429.11,0.3568,88256541.92
"1368",1368,168,12,-1,1,0,0.408392130420543,0,1,50,50,66144.54,0.4196,87501993.45
"1369",1369,169,12,-1,1,0,0.618938357871957,0,1,50,50,47824.4,0.2903,45743474.11
"1370",1370,170,12,-1,1,0,0.528686217358336,0,1,50,50,61475.01,0.3,75583539.92
"1371",1371,171,12,-1,1,0,0.601955673634075,0,1,50,50,43860.22,0.2687,38474370.48
"1372",1372,172,12,-1,1,0,0.443183138221502,0,1,50,50,52142.67,0.3309,54377154.59
"1373",1373,173,12,-1,1,0,0.596716967527755,0,1,50,50,46027.45,0.2839,42370521.69
"1374",1374,174,12,-1,1,0,0.551999972807243,0,1,50,50,44993.81,0.2653,40488853.95
"1375",1375,175,12,-1,1,0,0.534807443711907,0,1,50,50,59458.06,0.3015,70705229.81
"1376",1376,176,12,-1,1,0,0.434041943028569,0,1,50,50,57231.87,0.3441,65509749.71
"1377",1377,177,12,-1,1,0,0.404125224333256,0,1,50,50,72207.81,0.4377,104279370.06
"1378",1378,178,12,-1,1,0,0.595887265983038,0,1,50,50,46368.22,0.2398,43000228.13
"1379",1379,179,12,-1,1,0,0.469782318151556,0,1,50,50,55125.4,0.2872,60776183.81
"1380",1380,180,12,-1,1,0,0.54876310734544,0,1,50,50,39871.65,0.2452,31794965.04
"1381",1381,181,12,-1,1,0,0.51708341659978,0,1,50,50,46899,0.2656,43990327.32
"1382",1382,182,12,-1,1,0,0.633173453132622,0,1,50,50,45075.23,0.2652,40635519.24
"1383",1383,183,12,-1,1,0,0.533386033237912,0,1,50,50,48508.5,0.2953,47061493.37
"1384",1384,184,12,-1,1,0,0.475404781242833,0,1,50,50,56255.39,0.3084,63293383.88
"1385",1385,185,12,-1,1,0,0.459060969855636,0,1,50,50,57430.08,0.3301,65964271.74
"1386",1386,186,12,-1,1,0,0.428342877654359,0,1,50,50,62504.97,0.3799,78137415.49
"1387",1387,187,12,-1,1,0,0.438344496511854,0,1,50,50,56311.27,0.3264,63419191.36
"1388",1388,188,12,-1,1,0,0.676596490293741,0,1,50,50,42336.94,0.2369,35848337.35
"1389",1389,189,12,-1,1,0,0.637362184561789,0,1,50,50,44016.43,0.2796,38748918.15
"1390",1390,190,12,-1,1,0,0.648314820928499,0,1,50,50,46066.49,0.2681,42442437.7
"1391",1391,191,12,-1,1,0,0.401885848026723,0,1,50,50,60007.28,0.3455,72017483.87
"1392",1392,192,12,-1,1,0,0.657191145885736,0,1,50,50,38276.27,0.2246,29301457.67
"1393",1393,193,12,-1,1,0,0.40534348806832,0,1,50,50,69069.33,0.4181,95411437.08
"1394",1394,194,12,-1,1,0,0.445757091115229,0,1,50,50,55087.52,0.3238,60692707.99
"1395",1395,195,12,-1,1,0,0.553081810171716,0,1,50,50,49916.62,0.3135,49833372.22
"1396",1396,196,12,-1,1,0,0.524143837927841,0,1,50,50,64194.61,0.3669,82418959.48
"1397",1397,197,12,-1,1,0,0.642135046352632,0,1,50,50,48282.47,0.2766,46623947.01
"1398",1398,198,12,-1,1,0,0.673268818086944,0,1,50,50,43660.72,0.2518,38125167.73
"1399",1399,199,12,-1,1,0,0.623954786662944,0,1,50,50,48224.26,0.2713,46511586.51
"1400",1400,200,12,-1,1,0,0.417162527609617,0,1,50,50,53184.47,0.3109,56571747.8
"1401",1401,1,14,-1,1,0,0.604155621468089,0,1,50,50,38142.7,0.2365,29097307.03
"1402",1402,2,14,-1,1,0,0.438589194999076,0,1,50,50,43838.13,0.2744,38435636.15
"1403",1403,3,14,-1,1,0,0.599260870390572,0,1,50,50,52516.93,0.301,55160564.23
"1404",1404,4,14,-1,1,0,0.592061926447786,0,1,50,50,47531.79,0.2489,45185415.72
"1405",1405,5,14,-1,1,0,0.433272399939597,0,1,50,50,56228.76,0.3129,63233476.94
"1406",1406,6,14,-1,1,0,0.462923359917477,0,1,50,50,58650.57,0.3518,68797781.38
"1407",1407,7,14,-1,1,0,0.571479747188278,0,1,50,50,46316.49,0.2645,42904340.03
"1408",1408,8,14,-1,1,0,0.524324433295988,0,1,50,50,71877.27,0.4014,103326848.08
"1409",1409,9,14,-1,1,0,0.667825991543941,0,1,50,50,41352.98,0.2171,34201385.29
"1410",1410,10,14,-1,1,0,0.484328979370184,0,1,50,50,43949.63,0.2714,38631406.37
"1411",1411,11,14,-1,1,0,0.532115423609503,0,1,50,50,61736.15,0.3483,76227040.13
"1412",1412,12,14,-1,1,0,0.484380191890523,0,1,50,50,34502.37,0.1839,23808268.3
"1413",1413,13,14,-1,1,0,0.659266993845813,0,1,50,50,44003.01,0.2635,38725295.92
"1414",1414,14,14,-1,1,0,0.561720933206379,0,1,50,50,50024.06,0.2609,50048139.59
"1415",1415,15,14,-1,1,0,0.510367094888352,0,1,50,50,45380.68,0.2946,41188115.06
"1416",1416,16,14,-1,1,0,0.585601623053662,0,1,50,50,51796.72,0.2748,53657998.28
"1417",1417,17,14,-1,1,0,0.41385036772117,0,1,50,50,64313.25,0.374,82723893.2
